Unnamed: 0,text,label
341,"Given place reverse entails Panama, does each place contradict Panama?",0
342,"Given top contradicts bottom, does some top forward entail few bottom?",0
343,"Given zebra forward entails creature, does not creature contradict zebra?",0
344,"Given kingdom reverse entails Nauru, does one Nauru contradict kingdom?",0
345,"Given no contradicts yes, does any yes reverse entail each no?",0
347,"Given Estonia forward entails kingdom, does any kingdom contradict some Estonia?",0
348,"Given South America reverse entails Colombia, does one South America reverse entail Colombia?",0
349,"Given place reverse entails Philippines, does not place forward entail most Philippines?",0
350,"Given creature reverse entails oyster, does some creature forward entail some oyster?",0
351,"Given place reverse entails Gabon, does most place contradict one Gabon?",0
352,"Given unlaced contradicts tie, does each tie forward entail most unlaced?",0
353,"Given Guinea-Bissau forward entails nation, does not nation forward entail most Guinea-Bissau?",0
357,"Given Estonia forward entails kingdom, does few kingdom forward entail Estonia?",0
358,"Given animal reverse entails dragonfly, does not animal reverse entail any dragonfly?",0
359,"Given Netherlands forward entails kingdom, does not Netherlands contradict few kingdom?",0
360,"Given Nauru forward entails kingdom, does each kingdom contradict most Nauru?",0
361,"Given extrovert contradicts introvert, does one introvert forward entail some extrovert?",0
362,"Given large contradicts small, does some large forward entail few small?",0
365,"Given Saint Kitts and Nevis forward entails nation, does one Saint Kitts and Nevis contradict any nation?",0
366,"Given kingdom reverse entails Malta, does most Malta contradict not kingdom?",0
367,"Given nation reverse entails Papua New Guinea, does few Papua New Guinea reverse entail most nation?",0
368,"Given Jamaica forward entails North America, does each North America forward entail most Jamaica?",0
369,"Given South Sudan forward entails Africa, does one Africa forward entail few South Sudan?",0
370,"Given fancy contradicts plain, does most fancy reverse entail most plain?",0
371,"Given nation reverse entails Niger, does each Niger reverse entail not nation?",0
372,"Given convex contradicts concave, does some convex contradict not concave?",0
373,"Given secure contradicts unfasten, does few unfasten reverse entail secure?",0
374,"Given Azerbaijan forward entails kingdom, does few Azerbaijan contradict any kingdom?",0
375,"Given Tonga forward entails kingdom, does few Tonga contradict any kingdom?",0
377,"Given poor contradicts rich, does most rich forward entail poor?",0
378,"Given Africa reverse entails Mauritania, does any Africa reverse entail most Mauritania?",0
381,"Given animal reverse entails bee, does some bee contradict most animal?",0
384,"Given kingdom reverse entails Vatican City, does any kingdom contradict not Vatican City?",0
385,"Given Indonesia forward entails place, does few Indonesia contradict most place?",0
386,"Given kingdom reverse entails Jordan, does Jordan contradict each kingdom?",0
387,"Given Sao Tome and Principe forward entails nation, does any Sao Tome and Principe forward entail each nation?",0
389,"Given nation reverse entails Colombia, does each nation reverse entail one Colombia?",0
390,"Given recorded contradicts erase, does most recorded forward entail some erase?",0
391,"Given place reverse entails Malawi, does Malawi contradict most place?",0
392,"Given abstract contradicts concrete, does few concrete forward entail few abstract?",0
393,"Given Colombia forward entails nation, does some nation forward entail Colombia?",0
394,"Given nation reverse entails Kyrgyzstan, does any nation reverse entail not Kyrgyzstan?",0
397,"Given nation reverse entails Ivory Coast, does few nation reverse entail few Ivory Coast?",0
398,"Given Africa reverse entails Mauritania, does each Mauritania reverse entail some Africa?",0
399,"Given Kyrgyzstan forward entails nation, does any Kyrgyzstan forward entail some nation?",0
400,"Given place reverse entails Syria, does each Syria reverse entail each place?",0
402,"Given South America reverse entails Chile, does few South America contradict one Chile?",0
403,"Given Asia reverse entails South Korea, does one Asia contradict not South Korea?",0
406,"Given civil contradicts rude, does one rude reverse entail most civil?",0
407,"Given kingdom reverse entails Honduras, does most kingdom forward entail not Honduras?",0
409,"Given singular contradicts plural, does each plural forward entail few singular?",0
410,"Given snake forward entails creature, does few snake forward entail one creature?",0
411,"Given South America reverse entails Venezuela, does any South America reverse entail one Venezuela?",0
412,"Given Grenada forward entails kingdom, does few Grenada contradict few kingdom?",0
413,"Given Benin forward entails nation, does some nation reverse entail not Benin?",0
414,"Given Burma (Myanmar) forward entails Asia, does one Asia forward entail some Burma (Myanmar)?",0
415,"Given creature reverse entails octopus, does few octopus reverse entail most creature?",0
416,"Given unite contradicts separate, does unite reverse entail one separate?",0
417,"Given creature reverse entails snake, does one creature contradict one snake?",0
418,"Given herbivorous contradicts carnivorous, does one herbivorous forward entail few carnivorous?",0
419,"Given least contradicts most, does each least reverse entail each most?",0
420,"Given Fritillary forward entails flower, does one Fritillary reverse entail few flower?",0
421,"Given lowland contradicts upland, does most upland forward entail few lowland?",0
422,"Given small contradicts big, does most big forward entail some small?",0
423,"Given well contradicts poorly, does each well forward entail most poorly?",0
424,"Given plant reverse entails Lily Valley, does few Lily Valley reverse entail any plant?",0
425,"Given North Korea forward entails nation, does few North Korea forward entail most nation?",0
426,"Given kingdom reverse entails Honduras, does some kingdom forward entail some Honduras?",0
427,"Given civil contradicts rude, does most civil reverse entail most rude?",0
429,"Given above contradicts below, does not below contradict most above?",0
430,"Given Colombia forward entails South America, does most Colombia reverse entail each South America?",0
431,"Given Ivory Coast forward entails place, does place contradict Ivory Coast?",0
434,"Given creature reverse entails lizard, does each creature reverse entail not lizard?",0
436,"Given Burma (Myanmar) forward entails Asia, does few Asia forward entail Burma (Myanmar)?",0
438,"Given tie contradicts unlaced, does most unlaced forward entail any tie?",0
439,"Given scarce contradicts abundant, does any abundant reverse entail few scarce?",0
442,"Given unholy contradicts holy, does one unholy reverse entail any holy?",0
444,"Given turtle forward entails creature, does few creature forward entail each turtle?",0
445,"Given unwanted contradicts desirable, does any desirable reverse entail one unwanted?",0
446,"Given Brunei forward entails place, does place contradict one Brunei?",0
447,"Given Oceania reverse entails New Zealand, does not Oceania contradict some New Zealand?",0
449,"Given Jamaica forward entails North America, does any North America forward entail few Jamaica?",0
450,"Given small contradicts big, does some small forward entail some big?",0
451,"Given place reverse entails Belgium, does one place reverse entail one Belgium?",0
452,"Given kingdom reverse entails Serbia, does some Serbia forward entail not kingdom?",0
453,"Given place reverse entails Estonia, does most place contradict not Estonia?",0
454,"Given Kenya forward entails place, does place reverse entail not Kenya?",0
457,"Given foolish contradicts wise, does not foolish contradict most wise?",0
458,"Given Sweden forward entails kingdom, does one Sweden contradict few kingdom?",0
459,"Given Nigeria forward entails nation, does Nigeria forward entail not nation?",0
460,"Given kingdom reverse entails Estonia, does not kingdom forward entail any Estonia?",0
461,"Given absolute contradicts relative, does most absolute forward entail most relative?",0
464,"Given nation reverse entails North Korea, does North Korea reverse entail few nation?",0
465,"Given Africa reverse entails Mauritania, does any Africa forward entail any Mauritania?",0
467,"Given nation reverse entails Turkey, does one nation contradict not Turkey?",0
468,"Given Jordan forward entails kingdom, does each Jordan contradict kingdom?",0
469,"Given break contradicts made, does some made contradict not break?",0
471,"Given creature reverse entails lizard, does most creature forward entail lizard?",0
472,"Given place reverse entails Haiti, does one Haiti reverse entail few place?",0
473,"Given unable contradicts able, does any able forward entail one unable?",0
475,"Given place reverse entails Ireland, does most place forward entail not Ireland?",0
476,"Given place reverse entails Croatia, does Croatia reverse entail some place?",0
477,"Given place reverse entails Ireland, does not place reverse entail one Ireland?",0
479,"Given Benin forward entails nation, does nation contradict not Benin?",0
480,"Given kingdom reverse entails Netherlands, does kingdom forward entail one Netherlands?",0
481,"Given place reverse entails Poland, does not place contradict most Poland?",0
483,"Given kingdom reverse entails Saint Kitts and Nevis, does each Saint Kitts and Nevis contradict kingdom?",0
484,"Given kingdom reverse entails Tonga, does one kingdom contradict not Tonga?",0
485,"Given young contradicts elderly, does few young reverse entail each elderly?",0
487,"Given fox forward entails creature, does some fox contradict creature?",0
488,"Given kingdom reverse entails Honduras, does some kingdom contradict one Honduras?",0
489,"Given creature reverse entails fox, does few creature contradict any fox?",0
490,"Given Dominican Republic forward entails place, does not place reverse entail Dominican Republic?",0
491,"Given North America reverse entails Jamaica, does some Jamaica contradict not North America?",0
492,"Given Saint Kitts and Nevis forward entails nation, does few nation forward entail some Saint Kitts and Nevis?",0
494,"Given nation reverse entails Argentina, does some nation forward entail Argentina?",0
496,"Given place reverse entails Argentina, does most place reverse entail not Argentina?",0
498,"Given Chad forward entails Africa, does Africa contradict not Chad?",0
499,"Given no contradicts yes, does each yes reverse entail some no?",0
500,"Given nation reverse entails Colombia, does not nation forward entail Colombia?",0
501,"Given creature reverse entails turtle, does creature contradict each turtle?",0
503,"Given rich contradicts poor, does rich contradict not poor?",0
504,"Given Colombia forward entails nation, does each Colombia contradict each nation?",0
505,"Given Guinea-Bissau forward entails kingdom, does some kingdom forward entail each Guinea-Bissau?",0
507,"Given nation reverse entails Iceland, does nation contradict not Iceland?",0
508,"Given place reverse entails Bahamas, does one place contradict Bahamas?",0
509,"Given creature reverse entails octopus, does each octopus reverse entail creature?",0
511,"Given Sri Lanka forward entails nation, does not nation forward entail most Sri Lanka?",0
513,"Given Africa reverse entails Egypt, does some Egypt contradict not Africa?",0
515,"Given clear contradicts cloudy, does any cloudy reverse entail few clear?",0
516,"Given inland contradicts coastal, does some coastal reverse entail some inland?",0
517,"Given depress contradicts uplifted, does each depress forward entail any uplifted?",0
520,"Given Georgia forward entails kingdom, does Georgia contradict some kingdom?",0
521,"Given big contradicts small, does most big forward entail one small?",0
522,"Given Haiti forward entails place, does most place contradict not Haiti?",0
523,"Given acute contradicts chronic, does one acute reverse entail few chronic?",0
524,"Given kingdom reverse entails Serbia, does any Serbia contradict most kingdom?",0
525,"Given New Zealand forward entails Oceania, does most Oceania forward entail any New Zealand?",0
526,"Given Sweden forward entails nation, does each Sweden forward entail not nation?",0
528,"Given Poland forward entails place, does any Poland forward entail not place?",0
530,"Given Philippines forward entails place, does not Philippines reverse entail few place?",0
531,"Given objective contradicts subjective, does some subjective forward entail most objective?",0
533,"Given Turkey forward entails nation, does Turkey reverse entail most nation?",0
534,"Given lethargic contradicts energetic, does some energetic forward entail lethargic?",0
535,"Given nation reverse entails Sao Tome and Principe, does any Sao Tome and Principe reverse entail most nation?",0
536,"Given kingdom reverse entails Bulgaria, does most kingdom forward entail few Bulgaria?",0
537,"Given nation reverse entails Madagascar, does any Madagascar contradict few nation?",0
539,"Given kingdom reverse entails Bulgaria, does most kingdom reverse entail not Bulgaria?",0
540,"Given Oceania reverse entails Fiji, does not Fiji forward entail some Oceania?",0
541,"Given Panama forward entails place, does place contradict few Panama?",0
542,"Given Iceland forward entails nation, does any nation contradict Iceland?",0
543,"Given Ireland forward entails Europe, does one Ireland reverse entail each Europe?",0
544,"Given South America reverse entails Chile, does South America reverse entail each Chile?",0
545,"Given Haiti forward entails place, does not Haiti contradict one place?",0
547,"Given place reverse entails Hungary, does each Hungary contradict one place?",0
548,"Given wet contradicts dried, does few wet forward entail any dried?",0
549,"Given Netherlands forward entails kingdom, does some Netherlands forward entail each kingdom?",0
550,"Given kingdom reverse entails Bulgaria, does any kingdom reverse entail one Bulgaria?",0
551,"Given Africa reverse entails Egypt, does Africa forward entail most Egypt?",0
552,"Given front contradicts back, does each front forward entail most back?",0
554,"Given inevitable contradicts avoidable, does few inevitable reverse entail one avoidable?",0
555,"Given circular contradicts square, does most circular forward entail most square?",0
557,"Given Saint Kitts and Nevis forward entails nation, does not Saint Kitts and Nevis contradict each nation?",0
560,"Given Papua New Guinea forward entails nation, does not Papua New Guinea forward entail any nation?",0
561,"Given Venezuela forward entails South America, does some Venezuela reverse entail some South America?",0
565,"Given Bulgaria forward entails kingdom, does any kingdom contradict each Bulgaria?",0
566,"Given made contradicts break, does few break forward entail each made?",0
567,"Given break contradicts made, does some break forward entail made?",0
568,"Given Zambia forward entails kingdom, does each Zambia forward entail each kingdom?",0
569,"Given kingdom reverse entails Bulgaria, does Bulgaria contradict not kingdom?",0
570,"Given Asia reverse entails South Korea, does Asia contradict few South Korea?",0
571,"Given South America reverse entails Colombia, does each Colombia contradict any South America?",0
572,"Given Bahamas forward entails kingdom, does each Bahamas contradict some kingdom?",0
573,"Given place reverse entails Philippines, does Philippines reverse entail any place?",0
574,"Given Bulgaria forward entails kingdom, does Bulgaria contradict one kingdom?",0
575,"Given carnivorous contradicts herbivorous, does carnivorous forward entail one herbivorous?",0
577,"Given kingdom reverse entails Georgia, does some kingdom reverse entail any Georgia?",0
578,"Given Belgium forward entails place, does few Belgium forward entail each place?",0
579,"Given Zambia forward entails kingdom, does some kingdom contradict each Zambia?",0
581,"Given recessive contradicts dominant, does each recessive forward entail each dominant?",0
582,"Given kingdom reverse entails Bahamas, does any Bahamas reverse entail few kingdom?",0
584,"Given Kyrgyzstan forward entails nation, does not Kyrgyzstan reverse entail few nation?",0
585,"Given nation reverse entails Benin, does one Benin contradict few nation?",0
586,"Given kingdom reverse entails Vatican City, does Vatican City reverse entail most kingdom?",0
587,"Given North Korea forward entails nation, does one nation forward entail North Korea?",0
589,"Given Africa reverse entails Mauritania, does most Mauritania reverse entail each Africa?",0
590,"Given Indonesia forward entails place, does any Indonesia contradict one place?",0
592,"Given nation reverse entails Ukraine, does any nation reverse entail few Ukraine?",0
594,"Given Oceania reverse entails Fiji, does some Fiji reverse entail not Oceania?",0
596,"Given Iceland forward entails nation, does few Iceland reverse entail each nation?",0
597,"Given Poland forward entails kingdom, does not Poland forward entail not kingdom?",0
599,"Given far contradicts near, does not far contradict one near?",0
600,"Given Africa reverse entails Morocco, does some Morocco reverse entail not Africa?",0
602,"Given kingdom reverse entails Tajikistan, does most Tajikistan contradict not kingdom?",0
603,"Given unite contradicts separate, does one separate reverse entail any unite?",0
604,"Given joint contradicts separate, does some separate forward entail joint?",0
605,"Given place reverse entails Gabon, does one place contradict Gabon?",0
608,"Given creature reverse entails fox, does some fox contradict some creature?",0
610,"Given mosquito forward entails creature, does some creature forward entail each mosquito?",0
611,"Given square contradicts circular, does some square forward entail few circular?",0
612,"Given Chad forward entails Africa, does each Chad reverse entail some Africa?",0
613,"Given Fiji forward entails Oceania, does Oceania contradict one Fiji?",0
614,"Given flower reverse entails Fritillary, does most flower forward entail each Fritillary?",0
615,"Given nation reverse entails Papua New Guinea, does any nation forward entail any Papua New Guinea?",0
616,"Given Sao Tome and Principe forward entails nation, does some Sao Tome and Principe forward entail most nation?",0
617,"Given dominant contradicts recessive, does each dominant forward entail any recessive?",0
619,"Given socialistic contradicts capitalist, does one socialistic forward entail any capitalist?",0
620,"Given idle contradicts busy, does some busy reverse entail one idle?",0
622,"Given Poland forward entails kingdom, does few Poland forward entail each kingdom?",0
623,"Given white contradicts black, does some black reverse entail any white?",0
624,"Given creature reverse entails snake, does not snake forward entail each creature?",0
625,"Given place reverse entails Hungary, does one Hungary reverse entail not place?",0
626,"Given creature reverse entails turtle, does few creature forward entail not turtle?",0
628,"Given nation reverse entails Niger, does nation forward entail any Niger?",0
629,"Given Kyrgyzstan forward entails nation, does most nation forward entail one Kyrgyzstan?",0
630,"Given Kenya forward entails place, does one place forward entail few Kenya?",0
631,"Given Afghanistan forward entails nation, does not nation contradict Afghanistan?",0
633,"Given Bulgaria forward entails kingdom, does each kingdom forward entail one Bulgaria?",0
634,"Given Argentina forward entails place, does some Argentina contradict some place?",0
635,"Given place reverse entails Bahamas, does place forward entail any Bahamas?",0
636,"Given Iceland forward entails nation, does Iceland forward entail any nation?",0
637,"Given kingdom reverse entails Honduras, does each Honduras contradict not kingdom?",0
639,"Given west contradicts east, does some east reverse entail one west?",0
640,"Given animal reverse entails mouse, does one animal forward entail mouse?",0
641,"Given kingdom reverse entails Cuba, does most kingdom forward entail most Cuba?",0
642,"Given creature reverse entails fox, does any creature forward entail some fox?",0
643,"Given Niger forward entails nation, does some Niger forward entail nation?",0
644,"Given oyster forward entails creature, does any creature contradict one oyster?",0
646,"Given Colombia forward entails nation, does nation contradict each Colombia?",0
648,"Given Africa reverse entails Equatorial Guinea, does any Africa reverse entail Equatorial Guinea?",0
649,"Given Fiji forward entails Oceania, does each Fiji contradict Oceania?",0
650,"Given Asia reverse entails Oman, does one Asia forward entail one Oman?",0
651,"Given Africa reverse entails South Sudan, does Africa forward entail most South Sudan?",0
652,"Given place reverse entails Haiti, does any place contradict most Haiti?",0
654,"Given Guinea-Bissau forward entails nation, does each nation forward entail some Guinea-Bissau?",0
655,"Given bottom contradicts top, does one bottom reverse entail top?",0
657,"Given kingdom reverse entails Switzerland, does one Switzerland contradict some kingdom?",0
658,"Given Cuba forward entails kingdom, does one kingdom contradict few Cuba?",0
659,"Given capitalist contradicts socialistic, does most capitalist forward entail few socialistic?",0
660,"Given kingdom reverse entails Jordan, does some Jordan contradict some kingdom?",0
661,"Given Belarus forward entails nation, does some Belarus forward entail each nation?",0
663,"Given Europe reverse entails Ireland, does each Europe reverse entail any Ireland?",0
664,"Given nation reverse entails Sao Tome and Principe, does most nation contradict not Sao Tome and Principe?",0
665,"Given El Salvador forward entails place, does El Salvador reverse entail place?",0
666,"Given Europe reverse entails Ireland, does some Ireland contradict some Europe?",0
668,"Given naive contradicts sophisticated, does few naive forward entail some sophisticated?",0
669,"Given place reverse entails Haiti, does each place forward entail not Haiti?",0
670,"Given Bahamas forward entails kingdom, does not kingdom contradict some Bahamas?",0
671,"Given Sweden forward entails kingdom, does some kingdom forward entail few Sweden?",0
673,"Given instrumental contradicts vocal, does not vocal contradict most instrumental?",0
674,"Given Madagascar forward entails nation, does any nation forward entail not Madagascar?",0
675,"Given con contradicts pro, does pro contradict not con?",0
676,"Given zebra forward entails creature, does not creature forward entail some zebra?",0
677,"Given kingdom reverse entails Netherlands, does Netherlands reverse entail few kingdom?",0
678,"Given fox forward entails creature, does each fox forward entail any creature?",0
681,"Given zebra forward entails creature, does one creature contradict most zebra?",0
682,"Given evil contradicts good, does evil reverse entail each good?",0
683,"Given Libya forward entails nation, does each Libya reverse entail each nation?",0
684,"Given Panama forward entails nation, does each Panama reverse entail nation?",0
686,"Given kingdom reverse entails Sweden, does not kingdom reverse entail not Sweden?",0
687,"Given animal reverse entails owl, does most animal forward entail not owl?",0
689,"Given young contradicts aged, does one aged reverse entail most young?",0
690,"Given delicate contradicts rugged, does some rugged reverse entail each delicate?",0
691,"Given female contradicts male, does each female forward entail most male?",0
692,"Given creature reverse entails zebra, does some creature contradict some zebra?",0
694,"Given nation reverse entails Ivory Coast, does nation contradict Ivory Coast?",0
696,"Given convex contradicts concave, does any concave reverse entail any convex?",0
697,"Given near contradicts far, does few far contradict not near?",0
699,"Given creature reverse entails zebra, does each creature contradict one zebra?",0
700,"Given Honduras forward entails kingdom, does few Honduras forward entail few kingdom?",0
701,"Given Philippines forward entails place, does any Philippines contradict place?",0
702,"Given rich contradicts poor, does most rich reverse entail few poor?",0
703,"Given Africa reverse entails Morocco, does most Africa reverse entail some Morocco?",0
704,"Given place reverse entails Gabon, does not place contradict some Gabon?",0
705,"Given idle contradicts busy, does most busy reverse entail some idle?",0
706,"Given small contradicts big, does any big forward entail most small?",0
707,"Given black contradicts white, does each black contradict not white?",0
708,"Given creature reverse entails turtle, does few creature forward entail most turtle?",0
709,"Given Bahamas forward entails place, does few Bahamas contradict most place?",0
710,"Given Jamaica forward entails North America, does one Jamaica forward entail few North America?",0
711,"Given nation reverse entails Turkey, does one Turkey reverse entail any nation?",0
713,"Given creature reverse entails fox, does few creature contradict few fox?",0
716,"Given deer forward entails creature, does each creature contradict most deer?",0
717,"Given upland contradicts lowland, does some upland reverse entail each lowland?",0
718,"Given Africa reverse entails Chad, does not Chad forward entail Africa?",0
720,"Given creature reverse entails lizard, does not lizard reverse entail most creature?",0
721,"Given Fiji forward entails Oceania, does few Oceania contradict not Fiji?",0
722,"Given Africa reverse entails Mauritania, does most Africa reverse entail one Mauritania?",0
723,"Given Sri Lanka forward entails nation, does any Sri Lanka contradict each nation?",0
724,"Given nation reverse entails Colombia, does each nation reverse entail any Colombia?",0
726,"Given rocky contradicts smooth, does most smooth reverse entail one rocky?",0
728,"Given Hungary forward entails place, does Hungary reverse entail one place?",0
729,"Given Hungary forward entails place, does some Hungary reverse entail one place?",0
731,"Given peripheral contradicts central, does some central forward entail peripheral?",0
732,"Given kingdom reverse entails Tajikistan, does each kingdom contradict few Tajikistan?",0
733,"Given isotonic contradicts isometric, does one isotonic forward entail isometric?",0
734,"Given nation reverse entails Ivory Coast, does most nation contradict not Ivory Coast?",0
735,"Given Croatia forward entails place, does few Croatia contradict any place?",0
736,"Given North America reverse entails Jamaica, does each North America forward entail Jamaica?",0
737,"Given convex contradicts concave, does each convex forward entail concave?",0
738,"Given unite contradicts separate, does separate forward entail most unite?",0
739,"Given Chad forward entails Africa, does Africa forward entail Chad?",0
740,"Given Haiti forward entails place, does few place forward entail each Haiti?",0
741,"Given flower reverse entails Fritillary, does each flower forward entail some Fritillary?",0
742,"Given kingdom reverse entails Jordan, does each kingdom reverse entail one Jordan?",0
743,"Given Chile forward entails kingdom, does not Chile forward entail any kingdom?",0
745,"Given mosquito forward entails creature, does one mosquito forward entail any creature?",0
746,"Given small contradicts big, does any small forward entail some big?",0
747,"Given male contradicts female, does not female contradict most male?",0
748,"Given Tajikistan forward entails Asia, does few Tajikistan reverse entail any Asia?",0
749,"Given Ireland forward entails Europe, does not Ireland contradict one Europe?",0
750,"Given New Zealand forward entails Oceania, does one New Zealand reverse entail Oceania?",0
754,"Given seasonal contradicts year-round, does most year-round forward entail any seasonal?",0
755,"Given Belgium forward entails place, does most place contradict most Belgium?",0
756,"Given Bahamas forward entails place, does any Bahamas reverse entail few place?",0
758,"Given ignited contradicts extinguish, does most ignited reverse entail each extinguish?",0
759,"Given inside contradicts outside, does one outside forward entail some inside?",0
760,"Given extinguish contradicts ignited, does few extinguish reverse entail ignited?",0
761,"Given Asia reverse entails Oman, does few Asia reverse entail each Oman?",0
762,"Given kingdom reverse entails Poland, does one kingdom forward entail not Poland?",0
763,"Given Malta forward entails kingdom, does each Malta reverse entail kingdom?",0
764,"Given place reverse entails Malawi, does place forward entail one Malawi?",0
766,"Given broad contradicts narrow, does few broad forward entail narrow?",0
767,"Given kingdom reverse entails Malta, does few kingdom forward entail each Malta?",0
768,"Given Syria forward entails place, does not Syria reverse entail few place?",0
770,"Given nation reverse entails Nigeria, does one nation reverse entail most Nigeria?",0
771,"Given Vatican City forward entails kingdom, does some Vatican City contradict one kingdom?",0
774,"Given close contradicts distant, does some distant reverse entail close?",0
776,"Given place reverse entails Indonesia, does some place forward entail one Indonesia?",0
777,"Given nation reverse entails Madagascar, does not Madagascar forward entail some nation?",0
778,"Given top contradicts bottom, does most bottom forward entail some top?",0
779,"Given Nauru forward entails kingdom, does each Nauru contradict not kingdom?",0
780,"Given Singapore forward entails kingdom, does most Singapore contradict few kingdom?",0
781,"Given Madagascar forward entails nation, does nation forward entail one Madagascar?",0
782,"Given kingdom reverse entails Comoros, does any kingdom forward entail not Comoros?",0
783,"Given place reverse entails Malawi, does few place forward entail not Malawi?",0
785,"Given living contradicts dead, does any dead reverse entail some living?",0
786,"Given nation reverse entails Iceland, does any nation reverse entail most Iceland?",0
787,"Given Oceania reverse entails New Zealand, does not New Zealand contradict Oceania?",0
788,"Given animal reverse entails dragonfly, does any animal forward entail some dragonfly?",0
789,"Given animal reverse entails dragonfly, does not dragonfly forward entail most animal?",0
790,"Given nation reverse entails Nigeria, does each nation forward entail any Nigeria?",0
791,"Given Poland forward entails place, does some Poland forward entail not place?",0
793,"Given closed contradicts open, does closed reverse entail one open?",0
795,"Given Africa reverse entails Morocco, does one Morocco reverse entail most Africa?",0
796,"Given South America reverse entails Venezuela, does one South America forward entail most Venezuela?",0
797,"Given place reverse entails Gabon, does not place contradict few Gabon?",0
