Unnamed: 0,text,label
327,"Given 608 forward entails 933, does some 608 reverse entail each 933?",0
328,"Given 332 reverse entails 50, does few 332 reverse entail some 50?",0
329,"Given 451 reverse entails 138, does few 451 reverse entail 138?",0
330,"Given 171 reverse entails 55, does one 171 contradict one 55?",0
331,"Given 54 contradicts 54, does some 54 reverse entail each 54?",0
332,"Given 876 reverse entails 68, does each 68 contradict most 876?",0
333,"Given 456 contradicts 456, does 456 forward entail most 456?",0
334,"Given 774 reverse entails 384, does one 774 forward entail one 384?",0
335,"Given 997 reverse entails 990, does not 990 forward entail one 997?",0
336,"Given 348 forward entails 976, does one 976 forward entail some 348?",0
337,"Given 597 contradicts 597, does each 597 reverse entail few 597?",0
338,"Given 733 contradicts 733, does each 733 forward entail some 733?",0
339,"Given 305 contradicts 305, does each 305 contradict not 305?",0
340,"Given 120 forward entails 462, does not 120 contradict most 462?",0
341,"Given 322 contradicts 322, does each 322 forward entail most 322?",0
342,"Given 346 contradicts 346, does each 346 forward entail one 346?",0
343,"Given 10 forward entails 60, does not 60 forward entail 10?",0
345,"Given 873 contradicts 873, does most 873 reverse entail any 873?",0
346,"Given 723 reverse entails 14, does not 14 contradict few 723?",0
347,"Given 796 reverse entails 633, does each 633 reverse entail any 796?",0
348,"Given 409 forward entails 845, does some 409 forward entail most 845?",0
349,"Given 9 forward entails 366, does most 366 contradict some 9?",0
350,"Given 742 reverse entails 171, does one 742 contradict each 171?",0
351,"Given 28 contradicts 28, does any 28 reverse entail few 28?",0
352,"Given 341 reverse entails 138, does one 341 contradict few 138?",0
353,"Given 940 reverse entails 572, does any 940 contradict 572?",0
354,"Given 367 reverse entails 37, does not 37 forward entail one 367?",0
355,"Given 720 reverse entails 520, does 720 reverse entail some 520?",0
357,"Given 530 contradicts 530, does each 530 contradict not 530?",0
358,"Given 849 reverse entails 54, does most 849 forward entail each 54?",0
359,"Given 462 reverse entails 120, does some 462 forward entail few 120?",0
361,"Given 335 forward entails 933, does some 335 contradict most 933?",0
362,"Given 183 contradicts 183, does 183 forward entail few 183?",0
365,"Given 462 reverse entails 120, does some 120 reverse entail not 462?",0
366,"Given 330 reverse entails 176, does each 330 contradict 176?",0
367,"Given 745 reverse entails 205, does 205 reverse entail few 745?",0
369,"Given 321 reverse entails 232, does most 232 reverse entail one 321?",0
370,"Given 448 forward entails 475, does 448 contradict any 475?",0
371,"Given 935 reverse entails 797, does any 935 reverse entail any 797?",0
374,"Given 251 contradicts 251, does some 251 forward entail one 251?",0
375,"Given 386 contradicts 386, does any 386 forward entail one 386?",0
376,"Given 50 forward entails 332, does each 50 forward entail most 332?",0
377,"Given 341 reverse entails 138, does some 341 contradict few 138?",0
378,"Given 176 forward entails 774, does not 176 forward entail most 774?",0
379,"Given 556 forward entails 712, does each 556 contradict not 712?",0
380,"Given 142 reverse entails 60, does not 142 contradict one 60?",0
381,"Given 55 forward entails 171, does most 55 forward entail any 171?",0
382,"Given 28 forward entails 680, does any 28 forward entail any 680?",0
383,"Given 367 forward entails 494, does one 494 forward entail each 367?",0
384,"Given 206 forward entails 752, does any 752 forward entail 206?",0
385,"Given 235 forward entails 877, does one 235 reverse entail one 877?",0
386,"Given 745 contradicts 745, does few 745 reverse entail some 745?",0
387,"Given 627 reverse entails 277, does not 277 reverse entail some 627?",0
388,"Given 941 reverse entails 423, does few 941 contradict any 423?",0
389,"Given 873 reverse entails 745, does each 745 reverse entail 873?",0
390,"Given 100 forward entails 681, does one 681 forward entail one 100?",0
391,"Given 28 forward entails 369, does some 369 contradict one 28?",0
392,"Given 71 forward entails 932, does most 932 forward entail most 71?",0
393,"Given 434 forward entails 785, does any 434 forward entail one 785?",0
394,"Given 695 reverse entails 666, does most 695 forward entail some 666?",0
395,"Given 877 reverse entails 690, does any 690 reverse entail some 877?",0
396,"Given 142 reverse entails 60, does some 142 forward entail some 60?",0
397,"Given 990 contradicts 990, does most 990 reverse entail each 990?",0
398,"Given 680 reverse entails 28, does some 680 reverse entail most 28?",0
399,"Given 234 forward entails 540, does each 234 reverse entail each 540?",0
400,"Given 611 contradicts 611, does any 611 forward entail any 611?",0
401,"Given 423 reverse entails 92, does any 423 contradict most 92?",0
402,"Given 100 forward entails 512, does one 512 contradict few 100?",0
406,"Given 205 contradicts 205, does any 205 forward entail some 205?",0
407,"Given 695 reverse entails 119, does most 119 contradict any 695?",0
408,"Given 232 forward entails 630, does any 630 contradict not 232?",0
409,"Given 608 contradicts 608, does 608 forward entail any 608?",0
410,"Given 58 forward entails 748, does any 58 contradict each 748?",0
411,"Given 665 reverse entails 135, does some 665 reverse entail one 135?",0
412,"Given 332 reverse entails 50, does each 332 contradict not 50?",0
413,"Given 578 contradicts 578, does 578 reverse entail few 578?",0
414,"Given 510 forward entails 529, does one 510 contradict few 529?",0
415,"Given 620 reverse entails 530, does few 620 contradict any 530?",0
417,"Given 723 forward entails 907, does one 723 forward entail most 907?",0
418,"Given 310 contradicts 310, does 310 reverse entail few 310?",0
419,"Given 212 forward entails 828, does some 212 reverse entail not 828?",0
420,"Given 171 forward entails 742, does some 171 reverse entail some 742?",0
422,"Given 466 forward entails 869, does 869 forward entail few 466?",0
423,"Given 129 forward entails 572, does not 572 contradict few 129?",0
424,"Given 877 contradicts 877, does some 877 forward entail most 877?",0
426,"Given 657 contradicts 657, does few 657 reverse entail each 657?",0
427,"Given 832 reverse entails 697, does most 697 reverse entail any 832?",0
428,"Given 327 reverse entails 60, does one 327 forward entail 60?",0
429,"Given 225 contradicts 225, does few 225 forward entail any 225?",0
430,"Given 456 reverse entails 229, does most 229 contradict any 456?",0
431,"Given 950 contradicts 950, does one 950 reverse entail some 950?",0
433,"Given 976 reverse entails 348, does 976 forward entail few 348?",0
435,"Given 697 forward entails 832, does not 832 reverse entail not 697?",0
436,"Given 693 forward entails 999, does not 999 contradict not 693?",0
437,"Given 797 reverse entails 28, does 28 contradict not 797?",0
438,"Given 695 reverse entails 666, does most 666 reverse entail few 695?",0
439,"Given 327 reverse entails 60, does few 327 reverse entail some 60?",0
444,"Given 869 reverse entails 466, does not 869 forward entail each 466?",0
445,"Given 999 reverse entails 720, does most 720 contradict not 999?",0
446,"Given 135 forward entails 410, does 135 reverse entail not 410?",0
447,"Given 706 forward entails 960, does not 706 forward entail few 960?",0
448,"Given 320 forward entails 677, does any 320 contradict 677?",0
450,"Given 878 contradicts 878, does some 878 forward entail most 878?",0
451,"Given 611 reverse entails 251, does not 251 contradict each 611?",0
453,"Given 712 reverse entails 556, does 556 contradict 712?",0
454,"Given 60 forward entails 327, does few 60 forward entail most 327?",0
455,"Given 697 forward entails 832, does one 697 contradict one 832?",0
456,"Given 203 contradicts 203, does each 203 forward entail each 203?",0
457,"Given 142 forward entails 586, does not 142 contradict most 586?",0
459,"Given 451 forward entails 985, does some 985 contradict one 451?",0
460,"Given 935 reverse entails 305, does one 305 contradict one 935?",0
461,"Given 283 contradicts 283, does each 283 forward entail most 283?",0
462,"Given 448 contradicts 448, does 448 forward entail any 448?",0
463,"Given 960 reverse entails 706, does any 960 contradict some 706?",0
464,"Given 320 contradicts 320, does any 320 reverse entail each 320?",0
466,"Given 618 forward entails 657, does one 618 reverse entail each 657?",0
467,"Given 558 contradicts 558, does some 558 reverse entail each 558?",0
468,"Given 999 reverse entails 966, does one 966 forward entail not 999?",0
469,"Given 771 contradicts 771, does one 771 forward entail one 771?",0
470,"Given 657 reverse entails 618, does 657 reverse entail any 618?",0
471,"Given 69 forward entails 619, does few 69 contradict one 619?",0
472,"Given 54 forward entails 956, does one 54 contradict any 956?",0
473,"Given 677 reverse entails 320, does 320 contradict some 677?",0
475,"Given 961 reverse entails 959, does few 959 contradict most 961?",0
476,"Given 828 reverse entails 107, does each 828 reverse entail each 107?",0
477,"Given 966 reverse entails 228, does not 966 forward entail each 228?",0
480,"Given 529 reverse entails 494, does not 494 contradict each 529?",0
481,"Given 68 forward entails 558, does few 68 forward entail not 558?",0
482,"Given 877 reverse entails 235, does 877 reverse entail few 235?",0
485,"Given 785 reverse entails 745, does some 785 reverse entail not 745?",0
486,"Given 520 forward entails 720, does some 520 forward entail each 720?",0
487,"Given 607 contradicts 607, does most 607 reverse entail one 607?",0
488,"Given 142 contradicts 142, does 142 forward entail few 142?",0
489,"Given 9 contradicts 9, does any 9 forward entail any 9?",0
490,"Given 28 forward entails 369, does one 28 reverse entail any 369?",0
492,"Given 466 forward entails 869, does most 869 contradict any 466?",0
493,"Given 494 forward entails 529, does 494 reverse entail 529?",0
494,"Given 184 forward entails 456, does each 456 contradict not 184?",0
495,"Given 681 contradicts 681, does one 681 reverse entail one 681?",0
499,"Given 748 reverse entails 58, does most 748 contradict each 58?",0
502,"Given 705 contradicts 705, does few 705 reverse entail any 705?",0
503,"Given 706 forward entails 869, does one 869 contradict 706?",0
504,"Given 657 reverse entails 450, does each 657 forward entail any 450?",0
505,"Given 677 reverse entails 171, does some 677 contradict 171?",0
506,"Given 352 reverse entails 322, does 352 contradict any 322?",0
507,"Given 690 reverse entails 250, does 690 reverse entail each 250?",0
508,"Given 619 reverse entails 562, does one 619 contradict most 562?",0
509,"Given 232 contradicts 232, does most 232 reverse entail most 232?",0
510,"Given 176 forward entails 330, does few 330 forward entail each 176?",0
511,"Given 706 forward entails 869, does most 869 contradict any 706?",0
512,"Given 966 reverse entails 228, does one 966 contradict some 228?",0
513,"Given 929 reverse entails 275, does not 929 contradict one 275?",0
515,"Given 250 contradicts 250, does few 250 forward entail few 250?",0
516,"Given 636 reverse entails 520, does few 520 contradict few 636?",0
517,"Given 244 contradicts 244, does most 244 forward entail few 244?",0
518,"Given 171 forward entails 928, does each 928 contradict any 171?",0
519,"Given 10 forward entails 60, does most 10 contradict some 60?",0
520,"Given 666 contradicts 666, does each 666 contradict not 666?",0
522,"Given 619 reverse entails 562, does 619 reverse entail any 562?",0
523,"Given 456 contradicts 456, does 456 forward entail each 456?",0
525,"Given 580 contradicts 580, does most 580 reverse entail 580?",0
527,"Given 878 contradicts 878, does any 878 forward entail few 878?",0
528,"Given 428 contradicts 428, does 428 contradict not 428?",0
529,"Given 782 reverse entails 159, does each 782 contradict any 159?",0
530,"Given 745 forward entails 873, does not 745 forward entail each 873?",0
531,"Given 960 reverse entails 706, does few 960 reverse entail not 706?",0
532,"Given 348 forward entails 976, does not 348 forward entail any 976?",0
533,"Given 367 forward entails 959, does 959 contradict some 367?",0
534,"Given 263 contradicts 263, does 263 forward entail one 263?",0
536,"Given 417 contradicts 417, does each 417 forward entail most 417?",0
538,"Given 232 contradicts 232, does most 232 forward entail most 232?",0
539,"Given 305 forward entails 666, does 666 forward entail few 305?",0
540,"Given 530 forward entails 707, does 707 forward entail few 530?",0
541,"Given 780 contradicts 780, does few 780 forward entail any 780?",0
542,"Given 959 reverse entails 538, does few 538 reverse entail one 959?",0
543,"Given 771 reverse entails 667, does not 667 forward entail one 771?",0
544,"Given 384 contradicts 384, does most 384 reverse entail few 384?",0
545,"Given 234 forward entails 540, does not 540 contradict 234?",0
546,"Given 327 contradicts 327, does some 327 forward entail some 327?",0
547,"Given 220 forward entails 490, does one 220 forward entail one 490?",0
548,"Given 562 contradicts 562, does few 562 forward entail few 562?",0
549,"Given 748 reverse entails 66, does one 66 contradict not 748?",0
550,"Given 322 contradicts 322, does one 322 forward entail 322?",0
551,"Given 785 reverse entails 434, does one 785 contradict few 434?",0
552,"Given 368 forward entails 572, does some 368 reverse entail each 572?",0
553,"Given 423 forward entails 941, does not 941 reverse entail not 423?",0
554,"Given 138 forward entails 341, does any 138 contradict some 341?",0
555,"Given 322 forward entails 352, does one 322 forward entail some 352?",0
556,"Given 235 contradicts 235, does 235 reverse entail each 235?",0
557,"Given 869 reverse entails 466, does most 869 reverse entail any 466?",0
558,"Given 832 reverse entails 697, does not 697 forward entail one 832?",0
559,"Given 938 reverse entails 733, does any 938 contradict each 733?",0
561,"Given 475 reverse entails 448, does not 448 forward entail not 475?",0
562,"Given 961 contradicts 961, does any 961 forward entail some 961?",0
563,"Given 417 forward entails 560, does not 417 reverse entail any 560?",0
564,"Given 277 forward entails 627, does few 277 reverse entail few 627?",0
565,"Given 163 contradicts 163, does 163 reverse entail few 163?",0
566,"Given 220 forward entails 490, does any 220 forward entail 490?",0
567,"Given 697 forward entails 832, does 697 forward entail not 832?",0
568,"Given 556 forward entails 712, does one 556 forward entail one 712?",0
569,"Given 320 contradicts 320, does each 320 reverse entail one 320?",0
570,"Given 966 reverse entails 228, does most 966 reverse entail most 228?",0
571,"Given 530 reverse entails 226, does few 530 reverse entail any 226?",0
572,"Given 948 reverse entails 646, does each 948 contradict 646?",0
573,"Given 615 reverse entails 568, does some 615 contradict one 568?",0
574,"Given 250 forward entails 690, does any 690 forward entail most 250?",0
578,"Given 510 forward entails 529, does some 529 contradict each 510?",0
579,"Given 572 reverse entails 368, does any 572 reverse entail one 368?",0
580,"Given 384 forward entails 697, does not 697 contradict each 384?",0
583,"Given 976 reverse entails 348, does 976 contradict not 348?",0
584,"Given 451 contradicts 451, does any 451 reverse entail each 451?",0
585,"Given 720 reverse entails 119, does each 720 contradict each 119?",0
586,"Given 129 reverse entails 93, does some 129 reverse entail each 93?",0
587,"Given 250 forward entails 690, does few 250 forward entail not 690?",0
588,"Given 494 reverse entails 367, does few 494 forward entail one 367?",0
589,"Given 320 forward entails 849, does one 849 forward entail 320?",0
590,"Given 985 contradicts 985, does each 985 forward entail some 985?",0
591,"Given 42 forward entails 872, does few 872 contradict 42?",0
592,"Given 611 reverse entails 251, does few 611 forward entail each 251?",0
594,"Given 611 reverse entails 251, does 611 forward entail 251?",0
595,"Given 229 forward entails 456, does few 229 forward entail not 456?",0
596,"Given 845 reverse entails 612, does some 612 contradict most 845?",0
598,"Given 32 contradicts 32, does few 32 forward entail some 32?",0
600,"Given 456 contradicts 456, does each 456 reverse entail any 456?",0
601,"Given 776 reverse entails 386, does each 776 forward entail each 386?",0
602,"Given 577 reverse entails 389, does some 577 contradict 389?",0
603,"Given 976 reverse entails 506, does any 976 contradict one 506?",0
605,"Given 10 forward entails 60, does each 10 forward entail any 60?",0
606,"Given 663 forward entails 680, does each 680 forward entail few 663?",0
607,"Given 410 reverse entails 270, does not 270 contradict not 410?",0
608,"Given 512 reverse entails 100, does not 512 reverse entail most 100?",0
609,"Given 100 forward entails 681, does each 100 forward entail one 681?",0
610,"Given 232 contradicts 232, does most 232 reverse entail each 232?",0
611,"Given 229 reverse entails 14, does some 14 contradict each 229?",0
612,"Given 506 reverse entails 494, does each 494 contradict each 506?",0
613,"Given 690 reverse entails 250, does any 690 contradict each 250?",0
615,"Given 410 reverse entails 270, does most 410 forward entail not 270?",0
616,"Given 494 forward entails 506, does some 494 contradict 506?",0
617,"Given 681 reverse entails 100, does some 681 contradict any 100?",0
619,"Given 845 reverse entails 612, does some 612 reverse entail not 845?",0
620,"Given 935 reverse entails 305, does few 935 reverse entail one 305?",0
622,"Given 234 forward entails 735, does not 234 contradict one 735?",0
624,"Given 220 forward entails 490, does each 490 contradict some 220?",0
626,"Given 184 forward entails 456, does each 184 reverse entail few 456?",0
628,"Given 184 forward entails 456, does not 456 reverse entail some 184?",0
629,"Given 791 reverse entails 241, does one 791 forward entail 241?",0
630,"Given 777 forward entails 876, does most 777 reverse entail not 876?",0
632,"Given 206 forward entails 938, does 206 contradict most 938?",0
633,"Given 184 forward entails 657, does most 184 reverse entail each 657?",0
635,"Given 577 reverse entails 456, does each 456 reverse entail one 577?",0
637,"Given 100 forward entails 681, does most 100 contradict each 681?",0
639,"Given 572 forward entails 940, does not 572 contradict any 940?",0
642,"Given 733 forward entails 754, does some 733 contradict 754?",0
644,"Given 520 reverse entails 100, does 520 reverse entail most 100?",0
645,"Given 424 contradicts 424, does any 424 reverse entail each 424?",0
646,"Given 997 reverse entails 990, does 990 reverse entail some 997?",0
648,"Given 384 forward entails 774, does 774 contradict some 384?",0
649,"Given 608 contradicts 608, does not 608 contradict one 608?",0
650,"Given 873 reverse entails 745, does some 873 reverse entail one 745?",0
652,"Given 956 reverse entails 568, does few 956 contradict few 568?",0
653,"Given 572 forward entails 940, does some 940 contradict 572?",0
654,"Given 212 contradicts 212, does one 212 forward entail each 212?",0
655,"Given 336 forward entails 481, does any 336 forward entail each 481?",0
657,"Given 423 reverse entails 92, does some 92 contradict most 423?",0
658,"Given 10 forward entails 60, does one 10 contradict not 60?",0
659,"Given 48 contradicts 48, does one 48 reverse entail most 48?",0
660,"Given 780 contradicts 780, does 780 reverse entail one 780?",0
661,"Given 28 contradicts 28, does most 28 reverse entail any 28?",0
662,"Given 663 forward entails 680, does each 680 contradict not 663?",0
663,"Given 250 contradicts 250, does few 250 reverse entail some 250?",0
664,"Given 58 forward entails 352, does 352 forward entail not 58?",0
665,"Given 849 reverse entails 54, does each 54 forward entail not 849?",0
666,"Given 693 contradicts 693, does each 693 forward entail most 693?",0
667,"Given 475 reverse entails 448, does any 475 reverse entail each 448?",0
668,"Given 789 reverse entails 482, does 482 contradict any 789?",0
669,"Given 615 reverse entails 568, does most 568 contradict 615?",0
671,"Given 790 forward entails 893, does most 790 forward entail each 893?",0
672,"Given 251 contradicts 251, does some 251 reverse entail any 251?",0
673,"Given 710 contradicts 710, does most 710 contradict not 710?",0
674,"Given 424 reverse entails 386, does few 424 forward entail 386?",0
675,"Given 666 reverse entails 305, does one 305 contradict not 666?",0
676,"Given 142 forward entails 586, does some 586 forward entail 142?",0
677,"Given 724 forward entails 959, does each 959 forward entail each 724?",0
679,"Given 627 forward entails 789, does few 789 forward entail each 627?",0
680,"Given 725 contradicts 725, does not 725 contradict most 725?",0
682,"Given 179 forward entails 707, does each 179 contradict most 707?",0
683,"Given 586 contradicts 586, does some 586 reverse entail most 586?",0
686,"Given 58 forward entails 560, does few 58 reverse entail most 560?",0
687,"Given 502 contradicts 502, does few 502 reverse entail any 502?",0
688,"Given 322 forward entails 352, does most 352 contradict most 322?",0
691,"Given 66 contradicts 66, does one 66 reverse entail most 66?",0
692,"Given 50 forward entails 332, does each 50 forward entail each 332?",0
695,"Given 352 reverse entails 322, does most 322 contradict any 352?",0
696,"Given 580 contradicts 580, does few 580 forward entail each 580?",0
697,"Given 48 contradicts 48, does any 48 reverse entail most 48?",0
698,"Given 37 forward entails 367, does any 37 reverse entail one 367?",0
699,"Given 572 forward entails 940, does one 572 forward entail not 940?",0
701,"Given 741 contradicts 741, does most 741 reverse entail one 741?",0
702,"Given 876 reverse entails 777, does each 777 contradict each 876?",0
703,"Given 717 contradicts 717, does most 717 forward entail few 717?",0
704,"Given 512 reverse entails 100, does not 100 reverse entail some 512?",0
705,"Given 107 forward entails 828, does some 107 reverse entail one 828?",0
706,"Given 212 forward entails 828, does some 828 reverse entail not 212?",0
707,"Given 163 forward entails 284, does one 163 forward entail each 284?",0
708,"Given 597 contradicts 597, does one 597 forward entail each 597?",0
709,"Given 129 reverse entails 93, does 93 reverse entail most 129?",0
710,"Given 10 forward entails 60, does one 10 reverse entail not 60?",0
711,"Given 184 forward entails 456, does some 456 contradict each 184?",0
712,"Given 184 contradicts 184, does some 184 forward entail some 184?",0
713,"Given 741 reverse entails 735, does any 741 forward entail one 735?",0
714,"Given 55 forward entails 171, does few 171 forward entail few 55?",0
715,"Given 612 reverse entails 263, does most 263 contradict most 612?",0
716,"Given 832 reverse entails 697, does one 832 forward entail some 697?",0
719,"Given 352 reverse entails 58, does some 352 contradict few 58?",0
720,"Given 440 contradicts 440, does some 440 forward entail most 440?",0
721,"Given 456 reverse entails 46, does 46 reverse entail any 456?",0
723,"Given 332 forward entails 991, does one 332 contradict some 991?",0
724,"Given 933 reverse entails 335, does any 933 reverse entail each 335?",0
725,"Given 48 contradicts 48, does one 48 forward entail one 48?",0
726,"Given 275 contradicts 275, does each 275 forward entail most 275?",0
727,"Given 409 forward entails 948, does not 409 contradict few 948?",0
731,"Given 336 contradicts 336, does few 336 reverse entail some 336?",0
732,"Given 797 reverse entails 28, does 797 reverse entail each 28?",0
734,"Given 184 forward entails 657, does some 184 reverse entail any 657?",0
736,"Given 776 reverse entails 386, does each 776 contradict some 386?",0
737,"Given 776 reverse entails 368, does one 776 contradict not 368?",0
738,"Given 913 contradicts 913, does each 913 reverse entail any 913?",0
739,"Given 142 forward entails 586, does 586 forward entail 142?",0
740,"Given 234 forward entails 735, does few 735 forward entail one 234?",0
741,"Given 720 reverse entails 119, does one 119 contradict one 720?",0
742,"Given 990 forward entails 997, does most 997 contradict each 990?",0
743,"Given 179 forward entails 707, does each 179 forward entail most 707?",0
747,"Given 184 forward entails 456, does one 184 forward entail some 456?",0
748,"Given 529 reverse entails 494, does not 494 contradict few 529?",0
750,"Given 680 reverse entails 28, does any 28 contradict each 680?",0
751,"Given 368 forward entails 776, does each 776 forward entail most 368?",0
752,"Given 381 contradicts 381, does most 381 reverse entail any 381?",0
753,"Given 657 reverse entails 450, does any 657 forward entail each 450?",0
754,"Given 976 reverse entails 588, does most 588 forward entail not 976?",0
755,"Given 456 forward entails 577, does most 456 contradict some 577?",0
756,"Given 60 forward entails 327, does 327 contradict some 60?",0
758,"Given 796 reverse entails 633, does most 633 reverse entail 796?",0
759,"Given 619 forward entails 690, does one 619 reverse entail some 690?",0
760,"Given 23 forward entails 985, does some 23 reverse entail 985?",0
761,"Given 677 forward entails 895, does one 895 forward entail not 677?",0
762,"Given 434 contradicts 434, does few 434 reverse entail few 434?",0
764,"Given 529 reverse entails 494, does not 494 contradict not 529?",0
765,"Given 941 reverse entails 423, does few 941 contradict few 423?",0
766,"Given 466 reverse entails 417, does 417 reverse entail most 466?",0
770,"Given 409 forward entails 845, does not 845 reverse entail some 409?",0
772,"Given 48 contradicts 48, does each 48 reverse entail most 48?",0
773,"Given 969 reverse entails 747, does not 969 contradict few 747?",0
774,"Given 409 forward entails 466, does some 466 contradict most 409?",0
775,"Given 523 reverse entails 409, does any 409 reverse entail not 523?",0
777,"Given 568 forward entails 615, does one 568 forward entail any 615?",0
781,"Given 520 forward entails 636, does not 520 reverse entail some 636?",0
782,"Given 569 reverse entails 417, does one 569 reverse entail 417?",0
783,"Given 831 contradicts 831, does not 831 contradict most 831?",0
784,"Given 65 contradicts 65, does not 65 reverse entail not 65?",0
785,"Given 129 reverse entails 93, does some 93 contradict few 129?",0
787,"Given 530 forward entails 707, does some 530 forward entail most 707?",0
788,"Given 748 reverse entails 657, does each 657 reverse entail most 748?",0
789,"Given 481 reverse entails 336, does one 481 forward entail most 336?",0
790,"Given 877 reverse entails 235, does each 235 reverse entail each 877?",0
791,"Given 107 forward entails 877, does each 107 contradict most 877?",0
792,"Given 538 reverse entails 228, does some 228 contradict one 538?",0
793,"Given 538 reverse entails 228, does few 538 forward entail one 228?",0
794,"Given 991 contradicts 991, does each 991 forward entail any 991?",0
795,"Given 28 forward entails 369, does most 369 contradict any 28?",0
796,"Given 153 forward entails 923, does most 153 forward entail few 923?",0
797,"Given 530 forward entails 707, does each 707 contradict few 530?",0
798,"Given 366 forward entails 880, does each 366 reverse entail most 880?",0
799,"Given 206 forward entails 752, does 206 reverse entail not 752?",0
800,"Given 456 reverse entails 46, does 456 forward entail not 46?",0
801,"Given 941 reverse entails 423, does each 423 reverse entail not 941?",0
802,"Given 864 contradicts 864, does most 864 forward entail few 864?",0
803,"Given 54 forward entails 956, does each 54 forward entail most 956?",0
804,"Given 733 forward entails 754, does 754 contradict each 733?",0
805,"Given 615 reverse entails 568, does one 615 contradict few 568?",0
807,"Given 740 contradicts 740, does one 740 forward entail most 740?",0
809,"Given 530 reverse entails 226, does few 530 forward entail few 226?",0
810,"Given 695 reverse entails 666, does few 695 forward entail few 666?",0
811,"Given 270 forward entails 969, does most 969 contradict each 270?",0
813,"Given 142 forward entails 586, does each 586 forward entail each 142?",0
814,"Given 797 forward entails 935, does most 797 contradict each 935?",0
815,"Given 560 reverse entails 58, does few 560 forward entail some 58?",0
816,"Given 138 forward entails 341, does some 138 reverse entail not 341?",0
817,"Given 206 forward entails 938, does few 938 forward entail one 206?",0
818,"Given 697 forward entails 832, does any 697 forward entail each 832?",0
819,"Given 14 forward entails 229, does some 14 forward entail not 229?",0
820,"Given 552 forward entails 758, does each 552 reverse entail some 758?",0
